exchange,exchange_token,trading_symbol,groww_symbol,company_name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,212,ASHOKLEY,NSE-ASHOKLEY,Ashok Leyland,EQ,CASH,EQ,INE208A01029,,,,,1,0.01,,,1,1,ASHOKLEY-EQ,1
NSE,14361,APOLLOPIPE,NSE-APOLLOPIPE,Apollo Pipes,EQ,CASH,EQ,INE126J01016,,,,,1,0.05,,,1,1,APOLLOPIPE-EQ,1
NSE,16913,ARTEMISMED,NSE-ARTEMISMED,Artemis Medicare,EQ,CASH,EQ,INE025R01021,,,,,1,0.05,,,1,1,ARTEMISMED-EQ,1
NSE,3813,ARIHANTCAP,NSE-ARIHANTCAP,Arihant Capital,EQ,CASH,EQ,INE420B01036,,,,,1,0.01,,,1,1,ARIHANTCAP-EQ,1
NSE,9260,ARROWGREEN,NSE-ARROWGREEN,Arrow Greentech,EQ,CASH,EQ,INE570D01018,,,,,1,0.05,,,1,1,ARROWGREEN-EQ,1
NSE,6156,ARTNIRMAN,NSE-ARTNIRMAN,Art Nirman,EQ,CASH,EQ,INE738V01013,,,,,1,0.01,,,1,1,ARTNIRMAN-EQ,0
NSE,15204,ARIES,NSE-ARIES,Aries Agro,EQ,CASH,EQ,INE298I01015,,,,,1,0.05,,,1,1,ARIES-EQ,0
NSE,5688,ARCHIES,NSE-ARCHIES,Archies,EQ,CASH,EQ,INE731A01020,,,,,1,0.01,,,1,1,ARCHIES-EQ,0
NSE,1134,APOLLO,NSE-APOLLO,Apollo Micro Systems,EQ,CASH,EQ,INE713T01028,,,,,1,0.05,,,1,1,APOLLO-EQ,1
NSE,18422,ASIANHOTNR,NSE-ASIANHOTNR,Asian Hotels North,EQ,CASH,EQ,INE363A01022,,,,,1,0.05,,,1,1,ASIANHOTNR-EQ,0
NSE,758700,ARFIN,NSE-ARFIN,Arfin India,EQ,CASH,EQ,INE784R01023,,,,,1,0.01,,,1,1,ARFIN-EQ,1
NSE,16795,ARCHIDPLY,NSE-ARCHIDPLY,Archidply Industries,EQ,CASH,EQ,INE877I01016,,,,,1,0.01,,,1,1,ARCHIDPLY-EQ,0
NSE,7030,ASIANENE,NSE-ASIANENE,Asian Energy Serv,EQ,CASH,EQ,INE276G01015,,,,,1,0.05,,,1,1,ASIANENE-EQ,1
NSE,9111,ARVINDFASN,NSE-ARVINDFASN,Arvind Fashions,EQ,CASH,EQ,INE955V01021,,,,,1,0.05,,,1,1,ARVINDFASN-EQ,1
NSE,2829,ANURAS,NSE-ANURAS,Anupam Rasayan,EQ,CASH,EQ,INE930P01018,,,,,1,0.1,,,1,1,ANURAS-EQ,1
NSE,759956,ARSSBL,NSE-ARSSBL,Anand Rathi Share,EQ,CASH,EQ,INE549H01021,,,,,1,0.05,,,1,1,ARSSBL-EQ,1
NSE,21623,APEX,NSE-APEX,Apex Frozen Foods,EQ,CASH,EQ,INE346W01013,,,,,1,0.05,,,1,1,APEX-EQ,1
NSE,28314,ANUHPHR,NSE-ANUHPHR,Anuh Pharma,EQ,CASH,EQ,INE489G01022,,,,,1,0.01,,,1,1,ANUHPHR-EQ,0
NSE,10755,APTECHT,NSE-APTECHT,Aptech,EQ,CASH,EQ,INE266F01018,,,,,1,0.01,,,1,1,APTECHT-EQ,1
NSE,3727,ANMOL,NSE-ANMOL,Anmol India,EQ,CASH,EQ,INE02AR01019,,,,,1,0.01,,,1,1,ANMOL-EQ,0
NSE,25088,ASAHISONG,NSE-ASAHISONG,Asahi Songwon,EQ,CASH,EQ,INE228I01012,,,,,1,0.01,,,1,1,ASAHISONG-EQ,0
NSE,157,APOLLOHOSP,NSE-APOLLOHOSP,Apollo Hospitals,EQ,CASH,EQ,INE437A01024,,,,,1,0.5,,,1,1,APOLLOHOSP-EQ,1
NSE,24403,ASHIANA,NSE-ASHIANA,Ashiana Housing,EQ,CASH,EQ,INE365D01021,,,,,1,0.05,,,1,1,ASHIANA-EQ,1
NSE,10457,ARVSMART,NSE-ARVSMART,Arvind Smartspaces,EQ,CASH,EQ,INE034S01021,,,,,1,0.05,,,1,1,ARVSMART-EQ,1
NSE,1607,AURIGROW,NSE-AURIGROW,Auri Grow India,EQ,CASH,EQ,INE925Y01036,,,,,1,0.01,,,1,1,AURIGROW-EQ,0
NSE,275,AUROPHARMA,NSE-AUROPHARMA,Aurobindo Pharma,EQ,CASH,EQ,INE406A01037,,,,,1,0.1,,,1,1,AUROPHARMA-EQ,1
NSE,17728,ASTEC,NSE-ASTEC,Astec Lifesciences,EQ,CASH,EQ,INE563J01010,,,,,1,0.05,,,1,1,ASTEC-EQ,1
NSE,12022,AURIONPRO,NSE-AURIONPRO,Aurionpro Solutions,EQ,CASH,EQ,INE132H01018,,,,,1,0.05,,,1,1,AURIONPRO-EQ,1
NSE,9158,BALAJITELE,NSE-BALAJITELE,Balaji Telefilms,EQ,CASH,EQ,INE794B01026,,,,,1,0.01,,,1,1,BALAJITELE-EQ,1
NSE,15034,BAJAJELEC,NSE-BAJAJELEC,Bajaj Electricals,EQ,CASH,EQ,INE193E01025,,,,,1,0.05,,,1,1,BAJAJELEC-EQ,1
NSE,15404,ATAM,NSE-ATAM,Atam Valves,EQ,CASH,EQ,INE09KD01013,,,,,1,0.01,,,1,1,ATAM-EQ,0
NSE,762563,BAJAJST,NSE-BAJAJST,Bajaj Steel Industries,EQ,CASH,EQ,INE704G01024,,,,,1,0.05,,,1,1,BAJAJST-EQ,1
NSE,10181,BALKRISHNA,NSE-BALKRISHNA,Balkrishna Paper,EQ,CASH,EQ,INE875R01011,,,,,1,0.01,,,1,1,BALKRISHNA-EQ,0
NSE,17778,ATL,NSE-ATL,Allcargo Terminal,EQ,CASH,EQ,INE0NN701020,,,,,1,0.01,,,1,1,ATL-EQ,0
NSE,278,AUTOAXLES,NSE-AUTOAXLES,Auto.Axle,EQ,CASH,EQ,INE449A01011,,,,,1,0.1,,,1,1,AUTOAXLES-EQ,1
NSE,11226,BAGFILMS,NSE-BAGFILMS,BAG Films & Media,EQ,CASH,EQ,INE116D01028,,,,,1,0.01,,,1,1,BAGFILMS-EQ,0
NSE,25203,BALAJEE,NSE-BALAJEE,Shree Tirup.Bal.Agro,EQ,CASH,EQ,INE0S2G01011,,,,,1,0.01,,,1,1,BALAJEE-EQ,0
NSE,335,BALKRISIND,NSE-BALKRISIND,Balkrishna Inds.,EQ,CASH,EQ,INE787D01026,,,,,1,0.1,,,1,1,BALKRISIND-EQ,1
NSE,757645,ATHERENERG,NSE-ATHERENERG,Ather Energy,EQ,CASH,EQ,INE0LEZ01016,,,,,1,0.05,,,1,1,ATHERENERG-EQ,1
NSE,14008,AVTNPL,NSE-AVTNPL,AVT Natural Prod,EQ,CASH,EQ,INE488D01021,,,,,1,0.01,,,1,1,AVTNPL-EQ,0
NSE,14064,ASMS,NSE-ASMS,Avio Smart Market,EQ,CASH,EQ,INE855F01042,,,,,1,0.01,,,1,1,ASMS-EQ,0
NSE,20531,BAJEL,NSE-BAJEL,Bajel Projects,EQ,CASH,EQ,INE0KQN01018,,,,,1,0.01,,,1,1,BAJEL-EQ,1
NSE,338,BALMLAWRIE,NSE-BALMLAWRIE,Balmer Lawrie & Co,EQ,CASH,EQ,INE164A01016,,,,,1,0.01,,,1,1,BALMLAWRIE-EQ,1
NSE,20905,AZAD,NSE-AZAD,Azad Engineering,EQ,CASH,EQ,INE02IJ01035,,,,,1,0.1,,,1,1,AZAD-EQ,1
NSE,30023,ATULAUTO,NSE-ATULAUTO,Atul Auto,EQ,CASH,EQ,INE951D01028,,,,,1,0.05,,,1,1,ATULAUTO-EQ,1
NSE,305,BAJAJHLDNG,NSE-BAJAJHLDNG,Bajaj Hold & Invest,EQ,CASH,EQ,INE118A01012,,,,,1,1.0,,,1,1,BAJAJHLDNG-EQ,1
NSE,762553,ASTAR,NSE-ASTAR,Asian Star Co,EQ,CASH,EQ,INE194D01017,,,,,1,0.05,,,1,1,ASTAR-EQ,0
NSE,15649,ATALREAL,NSE-ATALREAL,Atal Realtech,EQ,CASH,EQ,INE0ALR01029,,,,,1,0.01,,,1,1,ATALREAL-EQ,0
NSE,25984,AVL,NSE-AVL,Aditya Vision,EQ,CASH,EQ,INE679V01027,,,,,1,0.05,,,1,1,AVL-EQ,1
NSE,341,BALRAMCHIN,NSE-BALRAMCHIN,Balrampur Chini Mill,EQ,CASH,EQ,INE119A01028,,,,,1,0.05,,,1,1,BALRAMCHIN-EQ,1
NSE,14501,BALAMINES,NSE-BALAMINES,Balaji Amines,EQ,CASH,EQ,INE050E01027,,,,,1,0.1,,,1,1,BALAMINES-EQ,1
NSE,16669,BAJAJ-AUTO,NSE-BAJAJ-AUTO,Bajaj Auto,EQ,CASH,EQ,INE917I01010,,,,,1,1.0,,,1,1,BAJAJ-AUTO-EQ,1
NSE,23864,AWFIS,NSE-AWFIS,Awfis Space Solution,EQ,CASH,EQ,INE108V01019,,,,,1,0.05,,,1,1,AWFIS-EQ,1
NSE,317,BAJFINANCE,NSE-BAJFINANCE,Bajaj Finance,EQ,CASH,EQ,INE296A01032,,,,,1,0.05,,,1,1,BAJFINANCE-EQ,1
NSE,24610,AVANTEL,NSE-AVANTEL,Avantel,EQ,CASH,EQ,INE005B01027,,,,,1,0.01,,,1,1,AVANTEL-EQ,1
NSE,13585,ATLANTAA,NSE-ATLANTAA,Atlantaa,EQ,CASH,EQ,INE285H01022,,,,,1,0.01,,,1,1,ATLANTAA-EQ,0
NSE,15589,AVG,NSE-AVG,AVG Logistics,EQ,CASH,EQ,INE680Z01018,,,,,1,0.01,,,1,1,AVG-EQ,0
NSE,6863,BAJAJHCARE,NSE-BAJAJHCARE,Bajaj Healthcare,EQ,CASH,EQ,INE411U01027,,,,,1,0.05,,,1,1,BAJAJHCARE-EQ,1
NSE,17742,BAFNAPH,NSE-BAFNAPH,Bafna Pharma,EQ,CASH,EQ,INE878I01022,,,,,1,0.01,,,1,1,BAFNAPH-EQ,0
NSE,10310,AURUM,NSE-AURUM,Aurum Proptech,EQ,CASH,EQ,INE898S01029,,,,,1,0.01,,,1,1,AURUM-EQ,1
NSE,20152,ASKAUTOLTD,NSE-ASKAUTOLTD,ASK Automotive,EQ,CASH,EQ,INE491J01022,,,,,1,0.05,,,1,1,ASKAUTOLTD-EQ,1
NSE,13441,BALPHARMA,NSE-BALPHARMA,Bal Pharma,EQ,CASH,EQ,INE083D01012,,,,,1,0.01,,,1,1,BALPHARMA-EQ,0
NSE,15058,AVALON,NSE-AVALON,Avalon Technologies,EQ,CASH,EQ,INE0LCL01028,,,,,1,0.1,,,1,1,AVALON-EQ,1
NSE,5900,AXISBANK,NSE-AXISBANK,Axis Bank,EQ,CASH,EQ,INE238A01034,,,,,1,0.1,,,1,1,AXISBANK-EQ,1
NSE,6066,ATGL,NSE-ATGL,Adani Total Gas,EQ,CASH,EQ,INE399L01023,,,,,1,0.05,,,1,1,ATGL-EQ,1
NSE,4568,ATLASCYCLE,NSE-ATLASCYCLE,Atlas Cycles Haryana,EQ,CASH,EQ,INE446A01025,,,,,1,0.01,,,1,1,ATLASCYCLE-EQ,0
NSE,760981,AYE,NSE-AYE,AYE Finance,EQ,CASH,EQ,INE501X01029,,,,,1,0.01,,,1,1,AYE-EQ,1
NSE,13794,BAIDFIN,NSE-BAIDFIN,Baid Leasing & Fin,EQ,CASH,EQ,INE020D01022,,,,,1,0.01,,,1,1,BAIDFIN-EQ,0
NSE,308,BAJAJHIND,NSE-BAJAJHIND,Bajaj Hindusthan Sug,EQ,CASH,EQ,INE306A01021,,,,,1,0.01,,,1,1,BAJAJHIND-EQ,1
NSE,19531,BAJAJCON,NSE-BAJAJCON,Bajaj Corp,EQ,CASH,EQ,INE933K01021,,,,,1,0.05,,,1,1,BAJAJCON-EQ,1
NSE,11618,ASTRAMICRO,NSE-ASTRAMICRO,Astra Micro Wave,EQ,CASH,EQ,INE386C01029,,,,,1,0.1,,,1,1,ASTRAMICRO-EQ,1
NSE,14418,ASTRAL,NSE-ASTRAL,Astral,EQ,CASH,EQ,INE006I01046,,,,,1,0.1,,,1,1,ASTRAL-EQ,1
NSE,263,ATUL,NSE-ATUL,Atul,EQ,CASH,EQ,INE100A01010,,,,,1,0.5,,,1,1,ATUL-EQ,1
NSE,1508,ASTERDM,NSE-ASTERDM,Aster DM Healthcare,EQ,CASH,EQ,INE914M01019,,,,,1,0.05,,,1,1,ASTERDM-EQ,1
NSE,8110,AWL,NSE-AWL,AWL Agri Business,EQ,CASH,EQ,INE699H01024,,,,,1,0.01,,,1,1,AWL-EQ,1
NSE,9436,AXISCADES,NSE-AXISCADES,Axiscades Tech,EQ,CASH,EQ,INE555B01013,,,,,1,0.1,,,1,1,AXISCADES-EQ,0
NSE,8827,AVROIND,NSE-AVROIND,Avro India,EQ,CASH,EQ,INE652Z01025,,,,,1,0.01,,,1,1,AVROIND-EQ,0
NSE,17270,ASPINWALL,NSE-ASPINWALL,Aspinwall & Co,EQ,CASH,EQ,INE991I01015,,,,,1,0.01,,,1,1,ASPINWALL-EQ,0
NSE,1797,AWHCL,NSE-AWHCL,Antony Waste,EQ,CASH,EQ,INE01BK01022,,,,,1,0.05,,,1,1,AWHCL-EQ,1
NSE,25270,BAJAJHFL,NSE-BAJAJHFL,Bajaj Housing Financ,EQ,CASH,EQ,INE377Y01014,,,,,1,0.01,,,1,1,BAJAJHFL-EQ,1
NSE,16675,BAJAJFINSV,NSE-BAJAJFINSV,Bajaj Finserv,EQ,CASH,EQ,INE918I01026,,,,,1,0.1,,,1,1,BAJAJFINSV-EQ,1
NSE,7936,AVANTIFEED,NSE-AVANTIFEED,Avanti Feeds,EQ,CASH,EQ,INE871C01038,,,,,1,0.1,,,1,1,AVANTIFEED-EQ,1
NSE,5610,ASTRAZEN,NSE-ASTRAZEN,Astrazeneca Pharma,EQ,CASH,EQ,INE203A01020,,,,,1,0.5,,,1,1,ASTRAZEN-EQ,1
NSE,21238,AUBANK,NSE-AUBANK,AU Small Fin. Bank,EQ,CASH,EQ,INE949L01017,,,,,1,0.05,,,1,1,AUBANK-EQ,1
NSE,29678,BAJAJINDEF,NSE-BAJAJINDEF,BAJAJINDEF,EQ,CASH,EQ,INE0O9T01021,,,,,1,0.05,,,1,1,BAJAJINDEF-EQ,1
NSE,13557,AVONMORE,NSE-AVONMORE,Avonmore Capital,EQ,CASH,EQ,INE323B01024,,,,,1,0.01,,,1,1,AVONMORE-EQ,0
NSE,9902,AXITA,NSE-AXITA,Axita Cotton,EQ,CASH,EQ,INE02EZ01022,,,,,1,0.01,,,1,1,AXITA-EQ,0
NSE,10285,AYMSYNTEX,NSE-AYMSYNTEX,Aym Syntex,EQ,CASH,EQ,INE193B01039,,,,,1,0.01,,,1,1,AYMSYNTEX-EQ,0
NSE,23607,BALUFORGE,NSE-BALUFORGE,Balu Forge Inds,EQ,CASH,EQ,INE011E01029,,,,,1,0.05,,,1,1,BALUFORGE-EQ,1
NSE,13400,BHAGERIA,NSE-BHAGERIA,Bhageria Industries,EQ,CASH,EQ,INE354C01027,,,,,1,0.01,,,1,1,BHAGERIA-EQ,0
NSE,4136,BIOFILCHEM,NSE-BIOFILCHEM,Biofil Chem & Pharma,EQ,CASH,EQ,INE829A01014,,,,,1,0.01,,,1,1,BIOFILCHEM-EQ,0
NSE,762593,BIRLAPREC,NSE-BIRLAPREC,Birla Precision,EQ,CASH,EQ,INE372E01025,,,,,1,0.01,,,1,1,BIRLAPREC-EQ,0
NSE,757938,BELLACASA,NSE-BELLACASA,Bella Casa Fashion,EQ,CASH,EQ,INE344T01014,,,,,1,0.01,,,1,1,BELLACASA-EQ,0
NSE,419,BEPL,NSE-BEPL,Bhansali Engg. Poly.,EQ,CASH,EQ,INE922A01025,,,,,1,0.01,,,1,1,BEPL-EQ,1
NSE,383,BEL,NSE-BEL,Bharat Electronics,EQ,CASH,EQ,INE263A01024,,,,,1,0.05,,,1,1,BEL-EQ,1
NSE,438,BHEL,NSE-BHEL,BHEL,EQ,CASH,EQ,INE257A01026,,,,,1,0.05,,,1,1,BHEL-EQ,1
NSE,15239,BIRLAMONEY,NSE-BIRLAMONEY,Aditya Birla Money,EQ,CASH,EQ,INE865C01022,,,,,1,0.01,,,1,1,BIRLAMONEY-EQ,0
NSE,18431,BIGBLOC,NSE-BIGBLOC,Bigbloc Construction,EQ,CASH,EQ,INE412U01025,,,,,1,0.01,,,1,1,BIGBLOC-EQ,0
NSE,762583,BI,NSE-BI,Bilcare,EQ,CASH,EQ,INE986A01012,,,,,1,0.01,,,1,1,BI-EQ,0
NSE,380,BBTC,NSE-BBTC,Bombay Burmah Trdg.,EQ,CASH,EQ,INE050A01025,,,,,1,0.1,,,1,1,BBTC-EQ,1
NSE,14511,BANSWRAS,NSE-BANSWRAS,Banswara Syntex,EQ,CASH,EQ,INE629D01020,,,,,1,0.01,,,1,1,BANSWRAS-EQ,0
NSE,21113,BFINVEST,NSE-BFINVEST,BF Investment,EQ,CASH,EQ,INE878K01010,,,,,1,0.05,,,1,1,BFINVEST-EQ,1
NSE,6164,BHAGCHEM,NSE-BHAGCHEM,Bhagiradha Chem,EQ,CASH,EQ,INE414D01027,,,,,1,0.01,,,1,1,BHAGCHEM-EQ,1
NSE,22566,BLSE,NSE-BLSE,BLS E-Services,EQ,CASH,EQ,INE0NLT01010,,,,,1,0.01,,,1,1,BLSE-EQ,1
NSE,10604,BHARTIARTL,NSE-BHARTIARTL,Bharti Airtel,EQ,CASH,EQ,INE397D01024,,,,,1,0.1,,,1,1,BHARTIARTL-EQ,1
NSE,30244,BHARATSE,NSE-BHARATSE,Bharat Seats,EQ,CASH,EQ,INE415D01024,,,,,1,0.01,,,1,1,BHARATSE-EQ,1
NSE,17279,BLS,NSE-BLS,BLS Intl Serv,EQ,CASH,EQ,INE153T01027,,,,,1,0.05,,,1,1,BLS-EQ,1
NSE,15067,BLAL,NSE-BLAL,BEML Land Assets,EQ,CASH,EQ,INE0N7W01012,,,,,1,0.01,,,1,1,BLAL-EQ,0
NSE,16123,BHARATWIRE,NSE-BHARATWIRE,Bharat Wire Ropes,EQ,CASH,EQ,INE316L01019,,,,,1,0.01,,,1,1,BHARATWIRE-EQ,1
NSE,761494,BCPL,NSE-BCPL,BCPL Railway Infra,EQ,CASH,EQ,INE00SW01015,,,,,1,0.01,,,1,1,BCPL-EQ,0
NSE,395,BEML,NSE-BEML,BEML,EQ,CASH,EQ,INE258A01024,,,,,1,0.1,,,1,1,BEML-EQ,1
NSE,14567,BFUTILITIE,NSE-BFUTILITIE,BF Utilities,EQ,CASH,EQ,INE243D01012,,,,,1,0.05,,,1,1,BFUTILITIE-EQ,0
NSE,11966,BIKAJI,NSE-BIKAJI,Bikaji Foods Inter.,EQ,CASH,EQ,INE00E101023,,,,,1,0.05,,,1,1,BIKAJI-EQ,1
NSE,762598,BLACKROSE,NSE-BLACKROSE,Black Rose Inds,EQ,CASH,EQ,INE761G01016,,,,,1,0.01,,,1,1,BLACKROSE-EQ,0
NSE,7848,BIL,NSE-BIL,Bhartiya Intl,EQ,CASH,EQ,INE828A01016,,,,,1,0.05,,,1,1,BIL-EQ,0
NSE,4668,BANKBARODA,NSE-BANKBARODA,Bank of Baroda,EQ,CASH,EQ,INE028A01039,,,,,1,0.05,,,1,1,BANKBARODA-EQ,1
NSE,7780,BCONCEPTS,NSE-BCONCEPTS,Brand Concepts,EQ,CASH,EQ,INE977Y01011,,,,,1,0.01,,,1,1,BCONCEPTS-EQ,0
NSE,347,BANARBEADS,NSE-BANARBEADS,Banaras Beads,EQ,CASH,EQ,INE655B01011,,,,,1,0.01,,,1,1,BANARBEADS-EQ,0
NSE,8132,BLBLIMITED,NSE-BLBLIMITED,BLB,EQ,CASH,EQ,INE791A01024,,,,,1,0.01,,,1,1,BLBLIMITED-EQ,0
NSE,11373,BIOCON,NSE-BIOCON,Biocon,EQ,CASH,EQ,INE376G01013,,,,,1,0.05,,,1,1,BIOCON-EQ,1
NSE,13761,BBL,NSE-BBL,Bharat Bijlee,EQ,CASH,EQ,INE464A01036,,,,,1,0.1,,,1,1,BBL-EQ,1
NSE,2263,BANDHANBNK,NSE-BANDHANBNK,Bandhan Bank,EQ,CASH,EQ,INE545U01014,,,,,1,0.01,,,1,1,BANDHANBNK-EQ,1
NSE,2306,BESTAGRO,NSE-BESTAGRO,Best Agrolife,EQ,CASH,EQ,INE052T01021,,,,,1,0.01,,,1,1,BESTAGRO-EQ,1
NSE,12153,BBTCL,NSE-BBTCL,B & B Triplewall,EQ,CASH,EQ,INE01EE01011,,,,,1,0.01,,,1,1,BBTCL-EQ,0
NSE,17933,BEARDSELL,NSE-BEARDSELL,Beardsell,EQ,CASH,EQ,INE520H01022,,,,,1,0.01,,,1,1,BEARDSELL-EQ,0
NSE,422,BHARATFORG,NSE-BHARATFORG,Bharat Forge,EQ,CASH,EQ,INE465A01025,,,,,1,0.1,,,1,1,BHARATFORG-EQ,1
NSE,23489,BHARTIHEXA,NSE-BHARTIHEXA,Bharti Hexacom,EQ,CASH,EQ,INE343G01021,,,,,1,0.1,,,1,1,BHARTIHEXA-EQ,1
NSE,762578,BENGALASM,NSE-BENGALASM,Bengal & Assam Co,EQ,CASH,EQ,INE083K01017,,,,,1,0.5,,,1,1,BENGALASM-EQ,0
NSE,759842,BETA,NSE-BETA,Beta Drugs,EQ,CASH,EQ,INE351Y01019,,,,,1,0.1,,,1,1,BETA-EQ,0
NSE,368,BASF,NSE-BASF,BASF India,EQ,CASH,EQ,INE373A01013,,,,,1,0.1,,,1,1,BASF-EQ,1
NSE,762568,BATLIBOI,NSE-BATLIBOI,Batliboi,EQ,CASH,EQ,INE177C01022,,,,,1,0.01,,,1,1,BATLIBOI-EQ,0
NSE,480,BIRLACORPN,NSE-BIRLACORPN,Birla Corporation,EQ,CASH,EQ,INE340A01012,,,,,1,0.05,,,1,1,BIRLACORPN-EQ,1
NSE,19265,BLISSGVS,NSE-BLISSGVS,Bliss GVS Pharma,EQ,CASH,EQ,INE416D01022,,,,,1,0.05,,,1,1,BLISSGVS-EQ,1
NSE,2513,BCLIND,NSE-BCLIND,BCL Industries,EQ,CASH,EQ,INE412G01024,,,,,1,0.01,,,1,1,BCLIND-EQ,1
NSE,27144,BLACKBUCK,NSE-BLACKBUCK,BlackBuck,EQ,CASH,EQ,INE0UIZ01018,,,,,1,0.05,,,1,1,BLACKBUCK-EQ,1
NSE,4745,BANKINDIA,NSE-BANKINDIA,Bank Of India,EQ,CASH,EQ,INE084A01016,,,,,1,0.01,,,1,1,BANKINDIA-EQ,1
NSE,2144,BDL,NSE-BDL,Bharat Dynamics,EQ,CASH,EQ,INE171Z01026,,,,,1,0.1,,,1,1,BDL-EQ,1
NSE,1455,BIRLANU,NSE-BIRLANU,BirlaNu,EQ,CASH,EQ,INE557A01011,,,,,1,0.1,,,1,1,BIRLANU-EQ,1
NSE,760726,BHARATCOAL,NSE-BHARATCOAL,Bharat Coking Coal,EQ,CASH,EQ,INE05XR01022,,,,,1,0.01,,,1,1,BHARATCOAL-EQ,1
NSE,757102,BELRISE,NSE-BELRISE,Belrise Industri,EQ,CASH,EQ,INE894V01022,,,,,1,0.01,,,1,1,BELRISE-EQ,1
NSE,12034,BASML,NSE-BASML,Bannari Amman Mills,EQ,CASH,EQ,INE186H01022,,,,,1,0.01,,,1,1,BASML-EQ,0
NSE,17927,BAYERCROP,NSE-BAYERCROP,Bayer CropScience,EQ,CASH,EQ,INE462A01022,,,,,1,0.1,,,1,1,BAYERCROP-EQ,1
NSE,24386,BANSALWIRE,NSE-BANSALWIRE,Bansal Wire Inds.,EQ,CASH,EQ,INE0B9K01025,,,,,1,0.05,,,1,1,BANSALWIRE-EQ,1
NSE,350,BANARISUG,NSE-BANARISUG,Bannari Amman Sugars,EQ,CASH,EQ,INE459A01010,,,,,1,0.1,,,1,1,BANARISUG-EQ,0
NSE,3435,BBOX,NSE-BBOX,Black Bo,EQ,CASH,EQ,INE676A01027,,,,,1,0.1,,,1,1,BBOX-EQ,1
NSE,20196,BEDMUTHA,NSE-BEDMUTHA,Bedmutha Industries,EQ,CASH,EQ,INE844K01012,,,,,1,0.01,,,1,1,BEDMUTHA-EQ,0
NSE,404,BERGEPAINT,NSE-BERGEPAINT,Berger Paints India,EQ,CASH,EQ,INE463A01038,,,,,1,0.05,,,1,1,BERGEPAINT-EQ,1
NSE,762603,BLIL,NSE-BLIL,Balmer Lawie Invst,EQ,CASH,EQ,INE525F01025,,,,,1,0.01,,,1,1,BLIL-EQ,0
NSE,8833,BCG,NSE-BCG,Brightcom Group,EQ,CASH,EQ,INE425B01027,,,,,1,0.01,,,1,1,BCG-EQ,0
NSE,762573,BEEKAY,NSE-BEEKAY,Beekay Steel Inds,EQ,CASH,EQ,INE213D01015,,,,,1,0.05,,,1,1,BEEKAY-EQ,0
NSE,13880,BANCOINDIA,NSE-BANCOINDIA,Banco Products,EQ,CASH,EQ,INE213C01025,,,,,1,0.05,,,1,1,BANCOINDIA-EQ,1
NSE,762588,BIMETAL,NSE-BIMETAL,Bimetal Bearings,EQ,CASH,EQ,INE469A01019,,,,,1,0.05,,,1,1,BIMETAL-EQ,0
NSE,371,BATAINDIA,NSE-BATAINDIA,Bata india,EQ,CASH,EQ,INE176A01028,,,,,1,0.05,,,1,1,BATAINDIA-EQ,1
NSE,1628,BECTORFOOD,NSE-BECTORFOOD,Mrs Bectors Food,EQ,CASH,EQ,INE495P01020,,,,,1,0.01,,,1,1,BECTORFOOD-EQ,1
NSE,15303,BANG,NSE-BANG,Bang Overseas,EQ,CASH,EQ,INE863I01016,,,,,1,0.01,,,1,1,BANG-EQ,0
NSE,426,BHARATGEAR,NSE-BHARATGEAR,Bharat Gears,EQ,CASH,EQ,INE561C01019,,,,,1,0.01,,,1,1,BHARATGEAR-EQ,0
NSE,3834,BHARATRAS,NSE-BHARATRAS,Bharat Rasayan,EQ,CASH,EQ,INE838B01021,,,,,1,0.1,,,1,1,BHARATRAS-EQ,1
NSE,13290,BLKASHYAP,NSE-BLKASHYAP,BL Kashyap & Sons,EQ,CASH,EQ,INE350H01032,,,,,1,0.01,,,1,1,BLKASHYAP-EQ,1
NSE,342,CAMS,NSE-CAMS,Computer Age Man,EQ,CASH,EQ,INE596I01020,,,,,1,0.05,,,1,1,CAMS-EQ,1
NSE,8311,BLUESTARCO,NSE-BLUESTARCO,Blue Star,EQ,CASH,EQ,INE472A01039,,,,,1,0.1,,,1,1,BLUESTARCO-EQ,1
NSE,759477,CANHLIFE,NSE-CANHLIFE,Canara HSBC Life Ins,EQ,CASH,EQ,INE01TY01017,,,,,1,0.01,,,1,1,CANHLIFE-EQ,1
NSE,19686,BLUEJET,NSE-BLUEJET,Blue Jet Healthcare,EQ,CASH,EQ,INE0KBH01020,,,,,1,0.05,,,1,1,BLUEJET-EQ,1
NSE,3149,BORORENEW,NSE-BORORENEW,Borosil Renewables,EQ,CASH,EQ,INE666D01022,,,,,1,0.05,,,1,1,BORORENEW-EQ,1
NSE,761056,BONLON,NSE-BONLON,Bonlon Industries,EQ,CASH,EQ,INE0B9A01018,,,,,1,0.01,,,1,1,BONLON-EQ,0
NSE,759256,BMWVENTLTD,NSE-BMWVENTLTD,BMW Ventures,EQ,CASH,EQ,INE965W01036,,,,,1,0.01,,,1,1,BMWVENTLTD-EQ,0
NSE,6994,BSOFT,NSE-BSOFT,Birlasoft,EQ,CASH,EQ,INE836A01035,,,,,1,0.05,,,1,1,BSOFT-EQ,1
